,id,full_name,is_active
4339,78554,John Williams,0
4340,1629140,Johnathan Williams,0
4341,202716,Jordan Williams,0
4342,200818,Justin Williams,0
4343,78555,Kenny Williams,0
4344,1629026,Kenrich Williams,0
4345,78556,Kevin Williams,0
4346,31,Lorenzo Williams,0
4347,101150,Lou Williams,0
4348,200766,Marcus Williams,0
4349,201173,Marcus Williams,0
4350,101107,Marvin Williams,0
4351,52,Micheal Williams,0
4352,78558,Mike Williams,0
4353,78560,Milt Williams,0
4354,2590,Mo Williams,0
4355,42,Monty Williams,0
4356,78561,Nate Williams,0
4357,78566,Pete Williams,0
4358,78571,Ray Williams,0
4359,199,Reggie Williams,0
4360,202130,Reggie Williams,0
4361,78563,Rickey Williams,0
4362,78565,Rob Williams,0
4363,78567,Ron Williams,0
4364,78568,Sam Williams,0
4365,78569,Samuel Williams,0
4366,281,Scott Williams,0
4367,201157,Sean Williams,0
4368,1742,Shammond Williams,0
4369,200761,Shawne Williams,0
4370,200749,Shelden Williams,0
4371,78570,Sly Williams,0
4372,201944,Terrence Williams,0
4373,1576,Travis Williams,0
4374,1627786,Troy Williams,0
4375,1005,Walt Williams,0
4376,78573,Ward Williams,0
4377,78574,Willie Williams,0
4378,1629057,Robert Williams III,0
4379,1628475,Matt Williams Jr.,0
4380,1628430,Nigel Williams-Goss,0
4381,722,Corliss Williamson,0
4382,78575,John Williamson,0
4383,1629627,Zion Williamson,0
4384,788,Kevin Willis,0
4385,78577,Bill Willoughby,0
4386,2000,Dedric Willoughby,0
4387,78586,Bob Wilson,0
4388,78585,Bobby Wilson,0
4389,1628391,D.J. Wilson,0
4390,78579,George Wilson,0
4391,78580,Isaiah Wilson,0
4392,203966,Jamil Wilson,0
4393,78581,Mike Wilson,0
4394,78582,Nikita Wilson,0
4395,78578,Othell Wilson,0
4396,78583,Rick Wilson,0
4397,78584,Ricky Wilson,0
4398,78587,Thomas Wilson,0
4399,1027,Trevor Wilson,0
4400,1627787,Kyle Wiltjer,0
4401,78589,Kennard Winchester,0
4402,78590,Tony Windis,0
4403,1629685,Dylan Windler,0
4404,78591,John Windsor,0
4405,78592,Lee Winfield,0
4406,766,David Wingate,0
4407,112,Dontonio Wingfield,0
4408,78596,Harthorne Wingo,0
4409,78597,Marv Winkler,0
4410,1626159,Justise Winslow,0
4411,1984,Rickie Winslow,0
4412,1868,Trevor Winter,0
4413,78600,Brian Winters,0
4414,78601,Voise Winters,0
4415,78602,Willie Wise,0
4416,203481,Jeff Withey,0
4417,78603,Luke Witte,0
4418,1456,Randy Wittman,0
4419,78605,Garry Witts,0
4420,78606,Dave Wohl,0
4421,341,Joe Wolf,0
4422,2106,Ruben Wolkowyski,0
4423,203489,Nate Wolters,0
4424,78610,Al Wood,0
4425,78612,Bob Wood,0
4426,1626174,Christian Wood,0
4427,116,David Wood,0
4428,78609,Howard Wood,0
4429,78611,Leon Wood,0
4430,2254,Loren Woods,0
4431,2417,Qyntel Woods,0
4432,1010,Randy Woods,0
4433,78614,Mike Woodson,0
4434,78615,Orlando Woolridge,0
4435,1629624,Kenny Wooten,0
4436,906,Haywoode Workman,0
4437,78616,Mark Workman,0
4438,78617,Tom Workman,0
4439,1897,Metta World Peace,0
4440,78618,Sam Worthen,0
4441,1460,James Worthy,0
4442,101120,Antoine Wright,0
4443,101152,Bracey Wright,0
4444,78620,Brad Wright,0
4445,201148,Brandan Wright,0
4446,202874,Chris Wright,0
4447,203203,Chris Wright,0
4448,1626153,Delon Wright,0
4449,2748,Dorell Wright,0
4450,78621,Howard Wright,0
4451,78622,Joby Wright,0
4452,201153,Julian Wright,0
4453,78623,Larry Wright,0
4454,953,Lorenzen Wright,0
4455,1007,Luther Wright,0
4456,412,Sharone Wright,0
4457,1629625,Justin Wright-Foreman,0
4458,203100,Tony Wroten,0
4459,78627,A.J. Wynder,0
4460,1627824,Guerschon Yabusele,0
4461,2397,Yao Ming,0
4462,2428,Vincent Yarbrough,0
4463,78628,George Yardley,0
4464,78629,Barry Yates,0
4465,78630,Wayne Yates,0
4466,78631,Charlie Yelverton,0
4467,201146,Yi Jianlian,0
4468,78632,Rich Yonakor,0
4469,78633,Danny Young,0
4470,203923,James Young,0
4471,1626202,Joe Young,0
4472,1748,Korleone Young,0
4473,78634,Michael Young,0
4474,201156,Nick Young,0
4475,78635,Perry Young,0
4476,201970,Sam Young,0
4477,201152,Thaddeus Young,0
4478,1937,Tim Young,0
4479,1629027,Trae Young,0
4480,78638,Max Zaslofsky,0
4481,78639,Robert Zawoluk,0
4482,203469,Cody Zeller,0
4483,78640,Dave Zeller,0
4484,78641,Gary Zeller,0
4485,78642,Hank Zeller,0
4486,202545,Luke Zeller,0
4487,203092,Tyler Zeller,0
4488,78643,Tony Zeno,0
4489,78644,Phil Zevenbergen,0
4490,1917,Wang Zhi-zhi,0
4491,1627753,Zhou Qi,0
4492,678,George Zidek,0
4493,2583,Derrick Zimmerman,0
4494,1627757,Stephen Zimmerman,0
4495,1627835,Paul Zipser,0
4496,1627790,Ante Zizic,0
4497,78647,Jim Zoet,0
4498,78648,Bill Zopf,0
4499,1627826,Ivica Zubac,0
4500,78650,Matt Zunic,0
